Station_name,Station Latitude,Station Longitude,Bikes,Category,Name,POI Latitude,POI Longitude,Rating,Reviews,_merge
7th & Laurel,49.265071,-123.12386399999998,14,"Landmarks, Parks & Sports",Kondi Callanetics,49.265,-123.126,,,Foursquare
7th & Laurel,49.265071,-123.12386399999998,14,"Landmarks, Parks & Sports",Willow Street Dog Park,49.265,-123.121,,,Foursquare
7th & Laurel,49.265071,-123.12386399999998,14,"Landmarks, Parks & Sports",Fitness Room,49.263,-123.122,,,Foursquare
7th & Laurel,49.265071,-123.12386399999998,14,"Landmarks, Parks & Sports",Ryan Omeasoo - Certified Personal Trainer,49.264,-123.125,,,Foursquare
7th & Laurel,49.265071,-123.12386399999998,14,"Landmarks, Parks & Sports",Crossfit Westside,49.264,-123.125,,,Foursquare
7th & Laurel,49.265071,-123.12386399999998,14,"Landmarks, Parks & Sports",Cits V Service  Ltd,49.264,-123.126,,,Foursquare
7th & Laurel,49.265071,-123.12386399999998,14,"Landmarks, Parks & Sports",F45,49.263,-123.126,,,Foursquare
7th & Laurel,49.265071,-123.12386399999998,14,Retail,Fairview Cold Beer-Wine Store,49.263,-123.124,,,Foursquare
7th & Laurel,49.265071,-123.12386399999998,14,Retail,Watermatters,49.263,-123.124,,,Foursquare
7th & Laurel,49.265071,-123.12386399999998,14,Retail,The Seacove Group Inc,49.264,-123.127,,,Foursquare
7th & Laurel,49.265071,-123.12386399999998,14,Retail,Chef Dylon,49.267,-123.121,,,Foursquare
7th & Laurel,49.265071,-123.12386399999998,14,Retail,Shoppers Drug Mart,49.264,-123.124,2.0,19.0,both
7th & Laurel,49.265071,-123.12386399999998,14,Retail,Wellness Pharmacy,49.264,-123.122,,,Foursquare
7th & Laurel,49.265071,-123.12386399999998,14,Retail,Macdonald'S Pharmacy,49.263,-123.121,,,Foursquare
7th & Laurel,49.265071,-123.12386399999998,14,Retail,Medicine Centre,49.264,-123.122,,,Foursquare
7th & Laurel,49.265071,-123.12386399999998,14,Retail,Pharmaprix,49.264,-123.124,,,Foursquare
7th & Laurel,49.265071,-123.12386399999998,14,Retail,Murale,49.264,-123.124,,,Foursquare
7th & Laurel,49.265071,-123.12386399999998,14,Retail,Biopro Biologics Pharmacy,49.264,-123.123,,,Foursquare
7th & Laurel,49.265071,-123.12386399999998,14,Retail,Macdonald'S Prescriptions,49.264,-123.125,,,Foursquare
7th & Laurel,49.265071,-123.12386399999998,14,Retail,Medicine Shoppe Pharmacy,49.264,-123.121,,,Foursquare
7th & Laurel,49.265071,-123.12386399999998,14,Retail,Medicine Shoppe,49.263,-123.121,,,Foursquare
7th & Laurel,49.265071,-123.12386399999998,14,Retail,Pharmasave,49.263,-123.126,,,Foursquare
7th & Laurel,49.265071,-123.12386399999998,14,Retail,Oncogenex Technologies Inc,49.264,-123.127,,,Foursquare
7th & Laurel,49.265071,-123.12386399999998,14,Retail,Genumark Promotional Merchandise Inc,49.266,-123.125,,,Foursquare
7th & Laurel,49.265071,-123.12386399999998,14,Retail,Blank Shirts,49.264,-123.125,,,Foursquare
7th & Laurel,49.265071,-123.12386399999998,14,Retail,T-Shirt.Ca,49.264,-123.125,,,Foursquare
7th & Laurel,49.265071,-123.12386399999998,14,Retail,Lavish Luxe Boutique,49.263,-123.125,,,Foursquare
7th & Laurel,49.265071,-123.12386399999998,14,Retail,P C Doctor,49.266,-123.124,,,Foursquare
7th & Laurel,49.265071,-123.12386399999998,14,Retail,Eclipse Marketing,49.265,-123.126,,,Foursquare
7th & Laurel,49.265071,-123.12386399999998,14,Retail,Tess Books,49.263,-123.125,,,Foursquare
7th & Laurel,49.265071,-123.12386399999998,14,Retail,Automationx Industrial Solutions Inc,49.264,-123.126,,,Foursquare
7th & Laurel,49.265071,-123.12386399999998,14,Retail,Cellcity Communications Inc,49.263,-123.126,,,Foursquare
7th & Laurel,49.265071,-123.12386399999998,14,Arts & Entertainment,Jc Dance,49.263,-123.128,5.0,5.0,Yelp
7th & Laurel,49.265071,-123.12386399999998,14,Arts & Entertainment,Vancouver Musicians' Assn,49.265,-123.125,0.0,0.0,Yelp
7th & Laurel,49.265071,-123.12386399999998,14,Schools,Madrona School,49.266,-123.125,3.0,2.0,Yelp
7th & Laurel,49.265071,-123.12386399999998,14,Schools,College Educacentre College,49.264,-123.124,0.0,0.0,Yelp
7th & Laurel,49.265071,-123.12386399999998,14,Schools,St John'S International School,49.264,-123.125,0.0,0.0,Yelp
7th & Laurel,49.265071,-123.12386399999998,14,Municipal,Eye Care Centre - Vancouver Hospital,49.263,-123.121,2.5,4.0,Yelp
7th & Laurel,49.265071,-123.12386399999998,14,"Bars, Restaurants & Cafes",K Cafe,49.263,-123.12,4.0,23.0,Yelp
7th & Laurel,49.265071,-123.12386399999998,14,"Bars, Restaurants & Cafes",Gyu-Kaku Japanese Bbq,49.263,-123.126,4.0,198.0,Yelp
7th & Laurel,49.265071,-123.12386399999998,14,"Bars, Restaurants & Cafes",Lotus Seed Vegan,49.263,-123.12,4.0,126.0,Yelp
7th & Laurel,49.265071,-123.12386399999998,14,"Bars, Restaurants & Cafes",New India Buffet,49.263,-123.124,2.5,251.0,Yelp
7th & Laurel,49.265071,-123.12386399999998,14,"Bars, Restaurants & Cafes",Szechuan Chili,49.266,-123.122,3.5,56.0,Yelp
7th & Laurel,49.265071,-123.12386399999998,14,"Bars, Restaurants & Cafes",I Cafe,49.263,-123.12,3.0,63.0,Yelp
7th & Laurel,49.265071,-123.12386399999998,14,"Bars, Restaurants & Cafes",A Taste Of Vietnam,49.263,-123.127,3.0,89.0,Yelp
7th & Laurel,49.265071,-123.12386399999998,14,"Bars, Restaurants & Cafes",Shanghai Lu,49.263,-123.12,2.5,57.0,Yelp
7th & Laurel,49.265071,-123.12386399999998,14,"Bars, Restaurants & Cafes",One Noodle,49.264,-123.124,3.0,13.0,Yelp
7th & Laurel,49.265071,-123.12386399999998,14,"Bars, Restaurants & Cafes",Kisokoma,49.264,-123.122,3.5,35.0,Yelp
7th & Laurel,49.265071,-123.12386399999998,14,"Bars, Restaurants & Cafes",Stages Bistro & Lounge,49.264,-123.12,3.0,22.0,Yelp
7th & Laurel,49.265071,-123.12386399999998,14,"Bars, Restaurants & Cafes",A&W,49.263,-123.122,3.0,10.0,Yelp
7th & Laurel,49.265071,-123.12386399999998,14,"Bars, Restaurants & Cafes",Donair Spot,49.263,-123.122,3.0,29.0,Yelp
7th & Laurel,49.265071,-123.12386399999998,14,"Bars, Restaurants & Cafes",The Cranky Old Fork,49.264,-123.127,5.0,1.0,Yelp
7th & Laurel,49.265071,-123.12386399999998,14,"Bars, Restaurants & Cafes",Domino'S Pizza,49.263,-123.121,0.0,0.0,Yelp
7th & Laurel,49.265071,-123.12386399999998,14,"Bars, Restaurants & Cafes",Saigon Fusion,49.263,-123.126,0.0,0.0,Yelp
7th & Laurel,49.265071,-123.12386399999998,14,"Landmarks, Parks & Sports",Jc Dance,49.263,-123.128,5.0,5.0,Yelp
7th & Laurel,49.265071,-123.12386399999998,14,"Landmarks, Parks & Sports",Gymbox Fitness,49.264,-123.125,1.0,3.0,Yelp
7th & Laurel,49.265071,-123.12386399999998,14,"Landmarks, Parks & Sports",Turnfit Personal Trainers,49.264,-123.125,0.0,0.0,Yelp
7th & Laurel,49.265071,-123.12386399999998,14,"Landmarks, Parks & Sports",Lift Athletics,49.264,-123.125,0.0,0.0,Yelp
7th & Laurel,49.265071,-123.12386399999998,14,"Landmarks, Parks & Sports",Willow Park,49.265,-123.122,4.0,1.0,Yelp
7th & Laurel,49.265071,-123.12386399999998,14,"Landmarks, Parks & Sports",Gold’S Gym,49.263,-123.12,2.5,13.0,Yelp
7th & Laurel,49.265071,-123.12386399999998,14,"Landmarks, Parks & Sports",The Space,49.265,-123.12,4.0,1.0,Yelp
7th & Laurel,49.265071,-123.12386399999998,14,"Landmarks, Parks & Sports",Pulse Fit Rx,49.264,-123.121,0.0,0.0,Yelp
7th & Laurel,49.265071,-123.12386399999998,14,"Landmarks, Parks & Sports",Broadway Ballroom,49.263,-123.128,1.0,1.0,Yelp
7th & Laurel,49.265071,-123.12386399999998,14,"Landmarks, Parks & Sports",Dynamic Pilates,49.263,-123.121,0.0,0.0,Yelp
7th & Laurel,49.265071,-123.12386399999998,14,"Landmarks, Parks & Sports",Vs Dance Club,49.263,-123.128,0.0,0.0,Yelp
7th & Laurel,49.265071,-123.12386399999998,14,"Landmarks, Parks & Sports",Your Peak Fitness,49.264,-123.125,0.0,0.0,Yelp
7th & Laurel,49.265071,-123.12386399999998,14,"Landmarks, Parks & Sports",Eating For Energy Nutrition Consulting,49.264,-123.126,0.0,0.0,Yelp
7th & Laurel,49.265071,-123.12386399999998,14,"Landmarks, Parks & Sports",Vancouver Cross Training,49.263,-123.125,0.0,0.0,Yelp
7th & Laurel,49.265071,-123.12386399999998,14,Retail,Dalina,49.263,-123.126,4.0,21.0,Yelp
7th & Laurel,49.265071,-123.12386399999998,14,Retail,Fairview Beer & Wine Store,49.263,-123.124,3.5,2.0,Yelp
7th & Laurel,49.265071,-123.12386399999998,14,Retail,Guardian - Laurel Prescriptions,49.264,-123.124,4.0,5.0,Yelp
7th & Laurel,49.265071,-123.12386399999998,14,Retail,7-Eleven,49.266,-123.12,3.0,2.0,Yelp
7th & Laurel,49.265071,-123.12386399999998,14,Retail,The Medicine Shoppe,49.264,-123.121,0.0,0.0,Yelp
7th & Laurel,49.265071,-123.12386399999998,14,Retail,Loyal Coalition,49.264,-123.125,4.0,1.0,Yelp
7th & Laurel,49.265071,-123.12386399999998,14,Retail,One Tooth,49.263,-123.12,3.0,1.0,Yelp
7th & Laurel,49.265071,-123.12386399999998,14,Retail,Classic Designs,49.264,-123.123,3.0,1.0,Yelp
7th & Laurel,49.265071,-123.12386399999998,14,Retail,New Century Fashion,49.263,-123.123,4.0,3.0,Yelp
7th & Laurel,49.265071,-123.12386399999998,14,Retail,The Dressing Room,49.263,-123.12,1.5,2.0,Yelp
7th & Laurel,49.265071,-123.12386399999998,14,Retail,Iphone Parts,49.264,-123.122,0.0,0.0,Yelp
7th &  Alder,49.265198,-123.13104299999999,16,Arts & Entertainment,Vancouver Theatresports League,49.264,-123.131,,,Foursquare
7th &  Alder,49.265198,-123.13104299999999,16,Arts & Entertainment,S E E D Youth Arts Society,49.266,-123.133,,,Foursquare
7th &  Alder,49.265198,-123.13104299999999,16,Arts & Entertainment,Barcode Night Club & Lounge Ltd,49.263,-123.132,,,Foursquare
7th &  Alder,49.265198,-123.13104299999999,16,Arts & Entertainment,Julia'S Introduction Service Ltd,49.263,-123.13,,,Foursquare
7th &  Alder,49.265198,-123.13104299999999,16,Municipal,Vancouver Coastal Health Authority,49.263,-123.132,,,Foursquare
7th &  Alder,49.265198,-123.13104299999999,16,"Bars, Restaurants & Cafes",Salmon N' Bannock,49.263,-123.13,,,Foursquare
7th &  Alder,49.265198,-123.13104299999999,16,"Bars, Restaurants & Cafes",Waves Coffee House,49.264,-123.129,,,Foursquare
7th &  Alder,49.265198,-123.13104299999999,16,"Bars, Restaurants & Cafes",Chun Fun How,49.264,-123.128,,,Foursquare
7th &  Alder,49.265198,-123.13104299999999,16,"Bars, Restaurants & Cafes",Harbal Republic,49.263,-123.13,,,Foursquare
7th &  Alder,49.265198,-123.13104299999999,16,"Bars, Restaurants & Cafes",Raga Restaurant,49.264,-123.131,,,Foursquare
7th &  Alder,49.265198,-123.13104299999999,16,"Bars, Restaurants & Cafes",Royal Seoul House,49.264,-123.132,,,Foursquare
7th &  Alder,49.265198,-123.13104299999999,16,"Bars, Restaurants & Cafes",Subway,49.263,-123.133,,,Foursquare
7th &  Alder,49.265198,-123.13104299999999,16,"Bars, Restaurants & Cafes",Tojo'S Restaurant,49.264,-123.13,,,Foursquare
7th &  Alder,49.265198,-123.13104299999999,16,"Bars, Restaurants & Cafes",Panago Pizza Inc,49.263,-123.133,,,Foursquare
7th &  Alder,49.265198,-123.13104299999999,16,"Bars, Restaurants & Cafes",Tomokazu Japanese Restaurant,49.263,-123.13,,,Foursquare
7th &  Alder,49.265198,-123.13104299999999,16,"Bars, Restaurants & Cafes",Saucin Staples,49.264,-123.128,,,Foursquare
7th &  Alder,49.265198,-123.13104299999999,16,"Bars, Restaurants & Cafes",John 3:16 Malaysian Delights,49.264,-123.128,,,Foursquare
7th &  Alder,49.265198,-123.13104299999999,16,"Bars, Restaurants & Cafes",Lan Fong Yuen 1952 Cafe,49.264,-123.134,,,Foursquare
7th &  Alder,49.265198,-123.13104299999999,16,"Bars, Restaurants & Cafes",Shizenya,49.264,-123.134,,,Foursquare
7th &  Alder,49.265198,-123.13104299999999,16,"Bars, Restaurants & Cafes",Bc Restaurant & Food Services Association,49.266,-123.129,,,Foursquare
7th &  Alder,49.265198,-123.13104299999999,16,"Bars, Restaurants & Cafes",Kaman Kwok Inc,49.264,-123.133,,,Foursquare
7th &  Alder,49.265198,-123.13104299999999,16,"Bars, Restaurants & Cafes",Ninkazu Japanese Restaurant,49.263,-123.13,,,Foursquare
7th &  Alder,49.265198,-123.13104299999999,16,"Landmarks, Parks & Sports",Choklit Park,49.265,-123.129,,,Foursquare
7th &  Alder,49.265198,-123.13104299999999,16,"Landmarks, Parks & Sports",Sitka Square,49.267,-123.128,,,Foursquare
7th &  Alder,49.265198,-123.13104299999999,16,"Landmarks, Parks & Sports",Ron Basford Park,49.268,-123.131,,,Foursquare
7th &  Alder,49.265198,-123.13104299999999,16,"Landmarks, Parks & Sports",Ava Fitness,49.264,-123.128,,,Foursquare
7th &  Alder,49.265198,-123.13104299999999,16,"Landmarks, Parks & Sports",B C Yacht Brokers Association,49.266,-123.133,,,Foursquare
7th &  Alder,49.265198,-123.13104299999999,16,"Landmarks, Parks & Sports",Vancouver Stretch Therapy,49.264,-123.133,,,Foursquare
7th &  Alder,49.265198,-123.13104299999999,16,"Landmarks, Parks & Sports",Discovery Parks,49.264,-123.134,,,Foursquare
7th &  Alder,49.265198,-123.13104299999999,16,"Landmarks, Parks & Sports",Simpli Fitness,49.263,-123.128,,,Foursquare
7th &  Alder,49.265198,-123.13104299999999,16,Retail,Broadway Liquor Store,49.264,-123.13,,,Foursquare
7th &  Alder,49.265198,-123.13104299999999,16,Retail,Hothuck'S Veggie Foods,49.267,-123.13,,,Foursquare
7th &  Alder,49.265198,-123.13104299999999,16,Retail,Magnesium Interface Inc,49.266,-123.133,,,Foursquare
7th &  Alder,49.265198,-123.13104299999999,16,Retail,Pre-Vent Cleaning Services Ltd,49.263,-123.13,,,Foursquare
7th &  Alder,49.265198,-123.13104299999999,16,Retail,Finlandia Natural Pharmacy,49.264,-123.129,,,Foursquare
7th &  Alder,49.265198,-123.13104299999999,16,Retail,Canadian Prescription Drugstore,49.266,-123.133,,,Foursquare
7th &  Alder,49.265198,-123.13104299999999,16,Retail,Shaughnessy Pharmacy,49.264,-123.133,,,Foursquare
7th &  Alder,49.265198,-123.13104299999999,16,Retail,Finlandia Health Technologies,49.264,-123.129,,,Foursquare
7th &  Alder,49.265198,-123.13104299999999,16,Retail,Columbia Sportswear Co,49.264,-123.132,,,Foursquare
7th &  Alder,49.265198,-123.13104299999999,16,Retail,Threestones Clothing Ltd,49.266,-123.135,,,Foursquare
7th &  Alder,49.265198,-123.13104299999999,16,Retail,Broadway Camera,49.264,-123.128,,,Foursquare
7th &  Alder,49.265198,-123.13104299999999,16,Retail,Odin Books,49.263,-123.129,,,Foursquare
7th &  Alder,49.265198,-123.13104299999999,16,Retail,Comtrend Corp,49.266,-123.133,,,Foursquare
7th &  Alder,49.265198,-123.13104299999999,16,Retail,Micro Concept Systems Inc,49.264,-123.133,,,Foursquare
7th &  Alder,49.265198,-123.13104299999999,16,Retail,Toysrus,49.263,-123.131,,,Foursquare
7th &  Alder,49.265198,-123.13104299999999,16,Retail,Generic Computer Ltd,49.263,-123.133,,,Foursquare
7th &  Alder,49.265198,-123.13104299999999,16,Retail,Mobilicity,49.264,-123.128,,,Foursquare
7th &  Alder,49.265198,-123.13104299999999,16,Retail,Generic Technology Ltd,49.263,-123.133,,,Foursquare
Science World,49.273691,-123.102232,16,Arts & Entertainment,Science World At Telus World Of Science,49.273,-123.104,,,Foursquare
Science World,49.273691,-123.102232,16,Arts & Entertainment,"Omnimax, Science World At Telus World Of Science",49.273,-123.104,,,Foursquare
Science World,49.273691,-123.102232,16,Arts & Entertainment,Sw Chemical Storage,49.273,-123.104,,,Foursquare
Science World,49.273691,-123.102232,16,Arts & Entertainment,Feature Gallery,49.273,-123.104,,,Foursquare
Science World,49.273691,-123.102232,16,Arts & Entertainment,Centre Stage,49.273,-123.104,,,Foursquare
Science World,49.273691,-123.102232,16,Arts & Entertainment,Alcan Omnimax Theatre,49.273,-123.103,,,Foursquare
Science World,49.273691,-123.102232,16,Arts & Entertainment,Science World British Columbia,49.273,-123.103,,,Foursquare
Science World,49.273691,-123.102232,16,Municipal,Health Services Co,49.274,-123.101,,,Foursquare
Science World,49.273691,-123.102232,16,"Bars, Restaurants & Cafes",Tim Hortons,49.273,-123.1,,,Foursquare
Science World,49.273691,-123.102232,16,"Bars, Restaurants & Cafes",Cappuccino Bar,49.273,-123.1,,,Foursquare
Science World,49.273691,-123.102232,16,"Bars, Restaurants & Cafes",Take Urban,49.275,-123.1,,,Foursquare
Science World,49.273691,-123.102232,16,"Bars, Restaurants & Cafes",Upstairs At Campagnolo,49.275,-123.1,,,Foursquare
Science World,49.273691,-123.102232,16,"Bars, Restaurants & Cafes",Bodega On Main,49.275,-123.1,,,Foursquare
Science World,49.273691,-123.102232,16,"Bars, Restaurants & Cafes",A&W Restaurant,49.273,-123.1,,,Foursquare
Science World,49.273691,-123.102232,16,"Bars, Restaurants & Cafes",Triple O'S,49.273,-123.103,,,Foursquare
Science World,49.273691,-123.102232,16,"Bars, Restaurants & Cafes",Subway,49.275,-123.1,1.5,5.0,both
Science World,49.273691,-123.102232,16,"Bars, Restaurants & Cafes",Citygate Wraps And Curry,49.275,-123.099,,,Foursquare
Science World,49.273691,-123.102232,16,"Bars, Restaurants & Cafes",Le Petit Belge,49.276,-123.1,4.5,9.0,both
Science World,49.273691,-123.102232,16,"Bars, Restaurants & Cafes",Mcdonald'S,49.272,-123.101,2.5,45.0,both
Science World,49.273691,-123.102232,16,"Bars, Restaurants & Cafes",Kale & Nori,49.275,-123.1,,,Foursquare
Science World,49.273691,-123.102232,16,"Bars, Restaurants & Cafes",La Bodega Restaurant,49.275,-123.1,,,Foursquare
Science World,49.273691,-123.102232,16,"Bars, Restaurants & Cafes",Ivanhoe Pub,49.275,-123.1,3.5,34.0,both
Science World,49.273691,-123.102232,16,"Landmarks, Parks & Sports",Creekside Park,49.275,-123.103,,,Foursquare
Science World,49.273691,-123.102232,16,"Landmarks, Parks & Sports",Seaside Seawall,49.272,-123.104,,,Foursquare
Science World,49.273691,-123.102232,16,"Landmarks, Parks & Sports",Thornton Park,49.274,-123.099,0.0,0.0,both
Science World,49.273691,-123.102232,16,"Landmarks, Parks & Sports",Ken Spencer Science Park,49.274,-123.103,,,Foursquare
Science World,49.273691,-123.102232,16,"Landmarks, Parks & Sports",Science World Cycle Corner,49.273,-123.103,,,Foursquare
Science World,49.273691,-123.102232,16,"Landmarks, Parks & Sports",Ieee Vancouver Station,49.273,-123.103,,,Foursquare
Science World,49.273691,-123.102232,16,"Landmarks, Parks & Sports",Science World Playground,49.273,-123.1,,,Foursquare
Science World,49.273691,-123.102232,16,"Landmarks, Parks & Sports",Concord Community Park,49.276,-123.103,,,Foursquare
Science World,49.273691,-123.102232,16,"Landmarks, Parks & Sports",Gym At The Brighton,49.276,-123.101,,,Foursquare
Science World,49.273691,-123.102232,16,"Landmarks, Parks & Sports",Vancouver Loc,49.272,-123.101,,,Foursquare
Science World,49.273691,-123.102232,16,Retail,Main Street Station Farmers Market,49.274,-123.099,,,Foursquare
Science World,49.273691,-123.102232,16,Retail,Main Street Mixed Bag,49.275,-123.1,,,Foursquare
Science World,49.273691,-123.102232,16,Retail,Guardians,49.274,-123.101,,,Foursquare
Science World,49.273691,-123.102232,16,Retail,Guardian And I.D.A. Pharmacies,49.274,-123.1,,,Foursquare
Science World,49.273691,-123.102232,16,Retail,Elroy Apparel Eco Fashion,49.273,-123.1,,,Foursquare
Science World,49.273691,-123.102232,16,Retail,Dad Hands,49.275,-123.099,,,Foursquare
Science World,49.273691,-123.102232,16,Arts & Entertainment,Science World,49.273,-123.104,4.0,188.0,Yelp
Science World,49.273691,-123.102232,16,Arts & Entertainment,Omnimax Theatre,49.273,-123.102,3.5,3.0,Yelp
Science World,49.273691,-123.102232,16,Arts & Entertainment,Portebello West 2015,49.272,-123.105,4.0,1.0,Yelp
Science World,49.273691,-123.102232,16,Arts & Entertainment,Luzia-Cirque Du Soleil,49.276,-123.106,2.5,2.0,Yelp
Science World,49.273691,-123.102232,16,Municipal,Main Street-Science World Skytrain Station,49.273,-123.101,3.5,11.0,Yelp
Science World,49.273691,-123.102232,16,"Bars, Restaurants & Cafes",Johnnie Fox'S Irish Pub,49.271,-123.101,4.0,116.0,Yelp
Science World,49.273691,-123.102232,16,"Bars, Restaurants & Cafes",Tap & Barrel - Olympic Village,49.272,-123.106,3.0,446.0,Yelp
Science World,49.273691,-123.102232,16,"Bars, Restaurants & Cafes",Torafuku,49.276,-123.1,3.5,214.0,Yelp
Science World,49.273691,-123.102232,16,"Bars, Restaurants & Cafes",Gusto A Taste Of Italy,49.271,-123.106,4.5,77.0,Yelp
Science World,49.273691,-123.102232,16,"Bars, Restaurants & Cafes",Donair Dude,49.273,-123.1,4.5,2.0,Yelp
Science World,49.273691,-123.102232,16,"Bars, Restaurants & Cafes",A&W,49.273,-123.1,3.0,5.0,Yelp
Science World,49.273691,-123.102232,16,"Bars, Restaurants & Cafes",Belvedere Cafe,49.273,-123.104,4.0,3.0,Yelp
Science World,49.273691,-123.102232,16,"Bars, Restaurants & Cafes",Vecceria,49.276,-123.1,0.0,0.0,Yelp
Science World,49.273691,-123.102232,16,"Bars, Restaurants & Cafes",Pisa Pizza,49.274,-123.1,0.0,0.0,Yelp
Science World,49.273691,-123.102232,16,"Bars, Restaurants & Cafes",Super Pacific Pizza,49.274,-123.1,0.0,0.0,Yelp
Science World,49.273691,-123.102232,16,"Bars, Restaurants & Cafes",Red Door,49.325,-123.143,2.5,2.0,Yelp
Science World,49.273691,-123.102232,16,"Bars, Restaurants & Cafes",Victoria Pulse Trading Corporation,49.276,-123.101,0.0,0.0,Yelp
Science World,49.273691,-123.102232,16,"Bars, Restaurants & Cafes",The American,49.276,-123.099,3.5,49.0,Yelp
Science World,49.273691,-123.102232,16,"Landmarks, Parks & Sports",Creekside Community Centre,49.272,-123.106,3.5,24.0,Yelp
Science World,49.273691,-123.102232,16,"Landmarks, Parks & Sports",Dragon Zone Paddling Club,49.272,-123.106,3.5,4.0,Yelp
Science World,49.273691,-123.102232,16,"Landmarks, Parks & Sports",Creekside Kayaks,49.272,-123.106,3.5,6.0,Yelp
Science World,49.273691,-123.102232,16,"Landmarks, Parks & Sports",Canadian International Dragon Boat Festival Society,49.272,-123.105,3.0,1.0,Yelp
